arm,model,id,step_idx,epoch,efficacy,specificity,soft_shift,prediction_changed
base,Base LLaMA-3B,1780,2,5,96.63781163530578,95.0,70.3521728515625,1
base,Base LLaMA-3B,1780,3,1,85.36676683770854,85.0,59.765625,1
base,Base LLaMA-3B,1780,3,2,94.78236003336916,80.0,64.2578125,1
base,Base LLaMA-3B,1780,3,3,95.74148637112124,80.0,59.619140625,1
base,Base LLaMA-3B,1780,3,4,96.2418749129002,75.0,60.791015625,1
base,Base LLaMA-3B,1780,3,5,96.63123844411354,80.0,59.5703125,1
base,Base LLaMA-3B,1780,4,1,83.57951630953026,95.0,35.9375,0
base,Base LLaMA-3B,1780,4,2,95.51088956390731,100.0,58.740234375,1
base,Base LLaMA-3B,1780,4,3,96.3360948444308,100.0,59.814453125,1
base,Base LLaMA-3B,1780,4,4,96.55807963594866,100.0,58.740234375,1
base,Base LLaMA-3B,1780,4,5,96.96251593978185,100.0,59.1796875,1
base,Base LLaMA-3B,1780,5,1,93.98866563224544,95.0,65.4052734375,1
base,Base LLaMA-3B,1780,5,2,99.49089614784874,90.0,65.72265625,1
base,Base LLaMA-3B,1780,5,3,99.59092356244442,85.0,62.98828125,1
base,Base LLaMA-3B,1780,5,4,99.7440065066717,85.0,64.404296875,1
base,Base LLaMA-3B,1780,5,5,99.82947157003768,80.0,66.6748046875,1
base,Base LLaMA-3B,162,0,1,89.14672301136314,95.0,7.8125,0
base,Base LLaMA-3B,162,0,2,96.53108431995655,90.0,7.8125,0
base,Base LLaMA-3B,162,0,3,97.72502955527675,95.0,12.109375,0
base,Base LLaMA-3B,162,0,4,97.79502303752278,95.0,14.453125,0
base,Base LLaMA-3B,162,0,5,98.1139832583246,95.0,16.40625,0
base,Base LLaMA-3B,162,1,1,79.07976105475997,100.0,0.0,0
base,Base LLaMA-3B,162,1,2,89.64373074983271,100.0,7.421875,0
base,Base LLaMA-3B,162,1,3,92.77015887882436,95.0,6.25,0
base,Base LLaMA-3B,162,1,4,94.87327496293423,100.0,4.296875,0
base,Base LLaMA-3B,162,1,5,95.81568897404085,100.0,3.515625,0
base,Base LLaMA-3B,162,2,1,89.33583627316015,100.0,7.8125,0
base,Base LLaMA-3B,162,2,2,95.34117189923688,100.0,7.8125,0
base,Base LLaMA-3B,162,2,3,96.4279525886228,95.0,10.15625,0
base,Base LLaMA-3B,162,2,4,96.6443720007632,90.0,17.578125,0
base,Base LLaMA-3B,162,2,5,96.4279525886228,85.0,21.484375,0
base,Base LLaMA-3B,162,3,1,83.6115562675315,100.0,4.6875,0
base,Base LLaMA-3B,162,3,2,92.84041916981849,95.0,-0.390625,0
base,Base LLaMA-3B,162,3,3,94.59566485573767,90.0,-1.953125,0
base,Base LLaMA-3B,162,3,4,95.51964880100084,85.0,-0.390625,0
base,Base LLaMA-3B,162,3,5,95.92059381068981,80.0,1.171875,0
base,Base LLaMA-3B,7-171,1,1,91.9816498321198,100.0,14.453125,0
base,Base LLaMA-3B,7-171,1,2,96.65745435452794,100.0,11.328125,0
base,Base LLaMA-3B,7-171,1,3,98.2108642429147,100.0,10.15625,0
base,Base LLaMA-3B,7-171,1,4,98.731312773431,95.0,11.71875,0
base,Base LLaMA-3B,7-171,1,5,98.91483430893959,95.0,13.28125,0
base,Base LLaMA-3B,7-171,3,1,86.14553330092446,100.0,5.859375,0
base,Base LLaMA-3B,7-171,3,2,96.38584642407857,95.0,2.734375,0
base,Base LLaMA-3B,7-171,3,3,98.23860222183055,100.0,1.171875,0
base,Base LLaMA-3B,7-171,3,4,98.58467712399509,90.0,1.953125,0
base,Base LLaMA-3B,7-171,3,5,98.8266561241651,90.0,1.953125,0
base,Base LLaMA-3B,7-171,5,1,89.04021476492406,100.0,71.38671875,1
base,Base LLaMA-3B,7-171,5,2,97.09594601696809,95.0,92.4560546875,1
base,Base LLaMA-3B,7-171,5,3,98.06548299406528,90.0,93.75,1
base,Base LLaMA-3B,7-171,5,4,98.23860222183055,85.0,93.5546875,1
base,Base LLaMA-3B,7-171,5,5,98.29279473426537,80.0,93.756103515625,1
base,Base LLaMA-3B,7-171,7,1,80.91466601356836,100.0,6.25,0
base,Base LLaMA-3B,7-171,7,2,94.35838604962227,95.0,4.296875,0
base,Base LLaMA-3B,7-171,7,3,95.67442453948122,100.0,5.46875,0
base,Base LLaMA-3B,7-171,7,4,96.35750026626357,90.0,5.46875,0
base,Base LLaMA-3B,7-171,7,5,96.93270769834665,90.0,5.46875,0
base,Base LLaMA-3B,7-171,9,1,81.82418142375916,100.0,4.296875,0
base,Base LLaMA-3B,7-171,9,2,95.74979566336798,95.0,1.953125,0
base,Base LLaMA-3B,7-171,9,3,96.986153828272,90.0,5.859375,0
base,Base LLaMA-3B,7-171,9,4,97.68920398366991,95.0,8.59375,0
base,Base LLaMA-3B,7-171,9,5,98.08428281628709,90.0,9.765625,0
base,Base LLaMA-3B,9-916,0,1,86.77997552229397,100.0,1.953125,0
base,Base LLaMA-3B,9-916,0,2,94.22459903025472,100.0,0.78125,0
base,Base LLaMA-3B,9-916,0,3,97.84189032948301,95.0,-0.390625,0
base,Base LLaMA-3B,9-916,0,4,99.10036604406056,95.0,-1.171875,0
base,Base LLaMA-3B,9-916,0,5,99.47113248039213,90.0,-0.78125,0
base,Base LLaMA-3B,9-916,1,1,90.17571200931246,100.0,20.703125,0
base,Base LLaMA-3B,9-916,1,2,96.32893178677742,100.0,26.953125,0
base,Base LLaMA-3B,9-916,1,3,98.37097335525833,100.0,35.15625,0
base,Base LLaMA-3B,9-916,1,4,98.94822134731076,100.0,41.40625,0
base,Base LLaMA-3B,9-916,1,5,99.20607582042352,100.0,47.8515625,0
base,Base LLaMA-3B,9-916,2,1,93.55707463636479,100.0,3.515625,0
base,Base LLaMA-3B,9-916,2,2,98.06548299406528,100.0,4.6875,0
base,Base LLaMA-3B,9-916,2,3,98.8266561241651,100.0,7.03125,0
base,Base LLaMA-3B,9-916,2,4,99.24243225557402,100.0,8.984375,0
base,Base LLaMA-3B,9-916,2,5,99.37195428087661,95.0,10.15625,0
base,Base LLaMA-3B,9-916,3,1,94.67945130609063,100.0,-1.953125,0
base,Base LLaMA-3B,9-916,3,2,98.71635788986843,100.0,-2.734375,0
base,Base LLaMA-3B,9-916,3,3,99.03105610049197,100.0,-2.734375,0
base,Base LLaMA-3B,9-916,3,4,99.08976144366872,100.0,-2.734375,0
base,Base LLaMA-3B,9-916,3,5,99.19671729342457,100.0,-2.734375,0
base,Base LLaMA-3B,44,0,1,74.96175236918421,95.0,-8.59375,0
base,Base LLaMA-3B,44,0,2,88.88934496468151,95.0,-13.28125,0
base,Base LLaMA-3B,44,0,3,92.36376591388068,95.0,-13.28125,0
base,Base LLaMA-3B,44,0,4,94.2358681017388,100.0,-16.796875,0
base,Base LLaMA-3B,44,0,5,95.58048677034296,95.0,-16.40625,0
base,Base LLaMA-3B,44,1,1,86.28017234008595,95.0,-28.90625,0
base,Base LLaMA-3B,44,1,2,94.95275746750232,90.0,-29.296875,0
base,Base LLaMA-3B,44,1,3,96.13014491351419,80.0,-31.25,0
base,Base LLaMA-3B,44,1,4,97.34029008858359,70.0,-30.46875,0
base,Base LLaMA-3B,44,1,5,97.99234562906022,70.0,-30.859375,0
base,Base LLaMA-3B,44,2,1,89.04021476492406,90.0,21.484375,0
base,Base LLaMA-3B,44,2,2,94.3141383230082,95.0,21.6796875,0
base,Base LLaMA-3B,44,2,3,96.65745435452794,100.0,16.015625,0
base,Base LLaMA-3B,44,2,4,97.77338457478403,100.0,16.015625,0
base,Base LLaMA-3B,44,2,5,98.15407097750632,100.0,14.0625,0
base,Base LLaMA-3B,44,3,1,84.96111867170004,90.0,5.46875,0
base,Base LLaMA-3B,44,3,2,93.6321369904703,90.0,8.984375,0
base,Base LLaMA-3B,44,3,3,94.46750474110137,95.0,18.1640625,0
base,Base LLaMA-3B,44,3,4,94.80270168383701,95.0,24.21875,1
base,Base LLaMA-3B,44,3,5,94.96260574248689,95.0,33.0078125,1
base,Base LLaMA-3B,44,4,1,80.72737276953458,95.0,5.46875,0
base,Base LLaMA-3B,44,4,2,90.45935769284227,95.0,-3.125,0
base,Base LLaMA-3B,44,4,3,92.21315469194329,95.0,-0.390625,0
base,Base LLaMA-3B,44,4,4,92.79834535814558,90.0,8.203125,0
base,Base LLaMA-3B,44,4,5,93.54447850085455,95.0,8.203125,0
base,Base LLaMA-3B,8-367,1,1,93.30041766772024,100.0,5.859375,0
base,Base LLaMA-3B,8-367,1,2,97.0731692392864,100.0,0.390625,0
base,Base LLaMA-3B,8-367,1,3,97.98842059732591,100.0,0.390625,0
base,Base LLaMA-3B,8-367,1,4,98.38365054118341,100.0,2.34375,0
base,Base LLaMA-3B,8-367,1,5,98.61746304310535,100.0,1.171875,0
base,Base LLaMA-3B,8-367,3,1,94.40228943769597,90.0,28.515625,0
base,Base LLaMA-3B,8-367,3,2,98.6282220310614,100.0,47.4609375,0
base,Base LLaMA-3B,8-367,3,3,99.16797460352042,100.0,54.1015625,1
base,Base LLaMA-3B,8-367,3,4,99.37195428087661,95.0,56.0546875,1
base,Base LLaMA-3B,8-367,3,5,99.47933181129815,95.0,54.8828125,1
base,Base LLaMA-3B,8-367,5,1,89.981945291025,95.0,8.59375,0
base,Base LLaMA-3B,8-367,5,2,97.21808667885125,95.0,5.859375,0
base,Base LLaMA-3B,8-367,5,3,98.2038617635502,95.0,10.546875,0
base,Base LLaMA-3B,8-367,5,4,98.41491356971929,95.0,14.84375,0
base,Base LLaMA-3B,8-367,5,5,98.46368155225446,95.0,14.84375,0
base,Base LLaMA-3B,8-367,7,1,86.41350294412253,95.0,76.171875,1
base,Base LLaMA-3B,8-367,7,2,95.92059381068981,100.0,88.9892578125,1
base,Base LLaMA-3B,8-367,7,3,97.5640753049979,95.0,90.1123046875,1
base,Base LLaMA-3B,8-367,7,4,98.27267073882207,90.0,90.91796875,1
base,Base LLaMA-3B,8-367,7,5,98.65475461877247,85.0,91.192626953125,1
base,Base LLaMA-3B,8-445,0,1,72.33926396448128,95.0,15.625,0
base,Base LLaMA-3B,8-445,0,2,82.69035369507888,90.0,13.28125,0
base,Base LLaMA-3B,8-445,0,3,88.82405237023967,85.0,12.890625,0
base,Base LLaMA-3B,8-445,0,4,91.15909774940654,90.0,14.6484375,0
base,Base LLaMA-3B,8-445,0,5,92.07506644114036,85.0,16.2109375,0
base,Base LLaMA-3B,8-445,1,1,67.40768788109882,95.0,5.078125,0
base,Base LLaMA-3B,8-445,1,2,82.00081577585891,85.0,13.0859375,0
base,Base LLaMA-3B,8-445,1,3,90.6621462371703,85.0,13.8671875,0
base,Base LLaMA-3B,8-445,1,4,93.48112747098187,85.0,18.9453125,1
base,Base LLaMA-3B,8-445,1,5,94.51055896078103,85.0,22.0703125,1
base,Base LLaMA-3B,8-445,2,1,85.53724916791462,100.0,-2.734375,0
base,Base LLaMA-3B,8-445,2,2,93.16828024629558,100.0,11.5234375,0
base,Base LLaMA-3B,8-445,2,3,96.34324392539078,100.0,19.921875,1
base,Base LLaMA-3B,8-445,2,4,97.15211550559322,90.0,24.609375,1
base,Base LLaMA-3B,8-445,2,5,97.5640753049979,85.0,27.5390625,1
base,Base LLaMA-3B,8-445,3,1,76.34051868213501,100.0,23.828125,1
base,Base LLaMA-3B,8-445,3,2,89.16790013046916,90.0,32.2265625,1
base,Base LLaMA-3B,8-445,3,3,93.82805553857126,90.0,36.42578125,1
base,Base LLaMA-3B,8-445,3,4,95.69128836003091,90.0,39.16015625,1
base,Base LLaMA-3B,8-445,3,5,96.5915285489059,95.0,39.16015625,1
base,Base LLaMA-3B,8-445,4,1,82.55459245650016,100.0,-27.734375,0
base,Base LLaMA-3B,8-445,4,2,91.88713205767291,95.0,-30.859375,0
base,Base LLaMA-3B,8-445,4,3,91.36389702946049,95.0,-31.25,0
base,Base LLaMA-3B,8-445,4,4,92.25864732930377,95.0,-33.203125,0
base,Base LLaMA-3B,8-445,4,5,92.84041916981849,95.0,-34.765625,0
base,Base LLaMA-3B,1911,0,1,74.8146132362621,95.0,1.5625,0
base,Base LLaMA-3B,1911,0,2,89.25219620042508,95.0,3.515625,0
base,Base LLaMA-3B,1911,0,3,92.13673876337887,90.0,7.03125,0
base,Base LLaMA-3B,1911,0,4,92.496823711759,90.0,21.875,0
base,Base LLaMA-3B,1911,0,5,93.37847016608114,95.0,34.375,0
base,Base LLaMA-3B,1911,1,1,98.98851435473955,90.0,-0.78125,0
base,Base LLaMA-3B,1911,1,2,99.47524816008186,85.0,-0.78125,0
base,Base LLaMA-3B,1911,1,3,99.62789522606866,85.0,-0.78125,0
base,Base LLaMA-3B,1911,1,4,99.69151430739697,85.0,-0.78125,0
base,Base LLaMA-3B,1911,1,5,99.74425637829005,90.0,-0.78125,0
base,Base LLaMA-3B,1911,2,1,97.59715233519752,100.0,2.734375,0
base,Base LLaMA-3B,1911,2,2,99.684814977322,95.0,1.171875,0
base,Base LLaMA-3B,1911,2,3,99.92276058838043,100.0,0.390625,0
base,Base LLaMA-3B,1911,2,4,99.96463722051695,100.0,0.0,0
base,Base LLaMA-3B,1911,2,5,99.97985089561581,95.0,-0.390625,0
base,Base LLaMA-3B,8-41,1,1,93.27419624385854,100.0,-8.203125,0
base,Base LLaMA-3B,8-41,1,2,96.34324392539078,100.0,-8.59375,0
base,Base LLaMA-3B,8-41,1,3,97.91644319445719,100.0,-8.203125,0
base,Base LLaMA-3B,8-41,1,4,98.61205194644988,100.0,-7.03125,0
base,Base LLaMA-3B,8-41,1,5,99.01579745432566,100.0,-7.421875,0
base,Base LLaMA-3B,8-41,3,1,92.04404912817724,100.0,-5.859375,0
base,Base LLaMA-3B,8-41,3,2,97.75592101356268,100.0,-1.953125,0
base,Base LLaMA-3B,8-41,3,3,99.67670976990117,100.0,-3.125,0
base,Base LLaMA-3B,8-41,3,4,99.94884805766604,95.0,-3.515625,0
base,Base LLaMA-3B,8-41,3,5,99.98439953900203,95.0,-1.171875,0
base,Base LLaMA-3B,8-41,5,1,94.40228943769597,95.0,66.9921875,1
base,Base LLaMA-3B,8-41,5,2,99.16797460352042,95.0,79.248046875,1
base,Base LLaMA-3B,8-41,5,3,99.72130640153105,90.0,81.4697265625,1
base,Base LLaMA-3B,8-41,5,4,99.83096378786294,90.0,80.126953125,1
base,Base LLaMA-3B,8-41,5,5,99.8801353769178,95.0,80.126953125,1
base,Base LLaMA-3B,9-159,1,1,66.5695533536264,100.0,-1.171875,0
base,Base LLaMA-3B,9-159,1,2,83.0582742044113,100.0,-2.734375,0
base,Base LLaMA-3B,9-159,1,3,90.49655313221565,100.0,-2.34375,0
base,Base LLaMA-3B,9-159,1,4,94.14509623234977,95.0,-1.953125,0
base,Base LLaMA-3B,9-159,1,5,96.03837394478802,100.0,-1.5625,0
base,Base LLaMA-3B,9-159,3,1,94.78236003336916,95.0,8.203125,0
base,Base LLaMA-3B,9-159,3,2,98.93997214509805,90.0,1.953125,0
base,Base LLaMA-3B,9-159,3,3,99.67670976990117,95.0,0.390625,0
base,Base LLaMA-3B,9-159,3,4,99.85654083001815,95.0,1.171875,0
base,Base LLaMA-3B,9-159,3,5,99.9102255453942,95.0,1.171875,0
base,Base LLaMA-3B,9-159,5,1,90.55207457189076,100.0,82.373046875,1
base,Base LLaMA-3B,9-159,5,2,95.80750850542988,95.0,88.5498046875,1
base,Base LLaMA-3B,9-159,5,3,97.89188288615556,95.0,90.46630859375,1
base,Base LLaMA-3B,9-159,5,4,98.72136233618845,95.0,90.73486328125,1
base,Base LLaMA-3B,9-159,5,5,99.00419598615896,95.0,90.6982421875,1
base,Base LLaMA-3B,9-159,7,1,83.22291552423981,90.0,2.734375,0
base,Base LLaMA-3B,9-159,7,2,93.73086155577948,85.0,0.390625,0
base,Base LLaMA-3B,9-159,7,3,96.37170102693061,90.0,0.78125,0
base,Base LLaMA-3B,9-159,7,4,97.65739411459792,90.0,3.90625,0
base,Base LLaMA-3B,9-159,7,5,98.28611292177744,95.0,6.640625,0
base,Base LLaMA-3B,9-159,9,1,70.61275281599258,100.0,17.96875,0
base,Base LLaMA-3B,9-159,9,2,79.16132133700432,100.0,24.609375,0
base,Base LLaMA-3B,9-159,9,3,83.77082073908558,95.0,26.953125,0
base,Base LLaMA-3B,9-159,9,4,85.89984470732888,85.0,28.515625,0
base,Base LLaMA-3B,9-159,9,5,87.7495727860831,85.0,28.515625,0
base,Base LLaMA-3B,9-159,11,1,82.00081577585891,100.0,18.359375,0
base,Base LLaMA-3B,9-159,11,2,92.13673876337887,90.0,14.453125,0
base,Base LLaMA-3B,9-159,11,3,96.39993667354933,90.0,9.375,0
base,Base LLaMA-3B,9-159,11,4,97.78206532565909,95.0,8.203125,0
base,Base LLaMA-3B,9-159,11,5,98.37732432826951,95.0,8.203125,0
base,Base LLaMA-3B,7-424,0,1,81.32032917255914,100.0,9.375,0
base,Base LLaMA-3B,7-424,0,2,92.45273073570526,100.0,90.234375,1
base,Base LLaMA-3B,7-424,0,3,93.93559877642954,100.0,94.7265625,1
base,Base LLaMA-3B,7-424,0,4,94.56390587648032,90.0,94.56787109375,1
base,Base LLaMA-3B,7-424,0,5,95.76636563975302,90.0,94.15283203125,1
base,Base LLaMA-3B,7-424,1,1,82.07098794498813,95.0,89.453125,1
base,Base LLaMA-3B,7-424,1,2,91.12449543634658,95.0,94.47021484375,1
base,Base LLaMA-3B,7-424,1,3,90.55207457189076,95.0,94.287109375,1
base,Base LLaMA-3B,7-424,1,4,92.40837864398334,95.0,94.49462890625,1
base,Base LLaMA-3B,7-424,1,5,93.89996086954065,95.0,94.683837890625,1
base,Base LLaMA-3B,7-424,2,1,87.5323294739798,100.0,5.46875,0
base,Base LLaMA-3B,7-424,2,2,94.72085614451599,100.0,5.859375,0
base,Base LLaMA-3B,7-424,2,3,96.89655142731077,100.0,8.203125,0
base,Base LLaMA-3B,7-424,2,4,97.72946852058841,100.0,8.203125,0
base,Base LLaMA-3B,7-424,2,5,97.99626300219846,100.0,8.984375,0
base,Base LLaMA-3B,7-424,3,1,73.60594128929388,100.0,5.078125,0
base,Base LLaMA-3B,7-424,3,2,88.55902240981617,100.0,18.75,0
base,Base LLaMA-3B,7-424,3,3,89.25219620042508,100.0,26.171875,0
base,Base LLaMA-3B,7-424,3,4,89.903372714123,100.0,34.375,0
base,Base LLaMA-3B,7-424,3,5,88.91102428469475,100.0,49.4140625,0
base,Base LLaMA-3B,7-424,4,1,95.8644376740787,100.0,5.46875,0
base,Base LLaMA-3B,7-424,4,2,99.8371216521473,95.0,0.78125,0
base,Base LLaMA-3B,7-424,4,3,99.96131300140512,95.0,1.5625,0
base,Base LLaMA-3B,7-424,4,4,99.9833609292419,100.0,4.6875,0
base,Base LLaMA-3B,7-424,4,5,99.9885641450589,100.0,10.9375,0
base,Base LLaMA-3B,1502,0,1,88.0099584312134,100.0,-4.296875,0
base,Base LLaMA-3B,1502,0,2,95.51964880100084,85.0,-4.6875,0
base,Base LLaMA-3B,1502,0,3,97.8836319490597,80.0,-3.125,0
base,Base LLaMA-3B,1502,0,4,98.79412983376496,85.0,-3.125,0
base,Base LLaMA-3B,1502,0,5,99.19671729342457,85.0,-3.125,0
base,Base LLaMA-3B,1502,1,1,89.981945291025,100.0,24.609375,0
base,Base LLaMA-3B,1502,1,2,96.48333205068475,95.0,60.7421875,1
base,Base LLaMA-3B,1502,1,3,97.93265756215621,85.0,69.921875,1
base,Base LLaMA-3B,1502,1,4,98.62285304389418,85.0,71.97265625,1
base,Base LLaMA-3B,1502,1,5,99.02345657930053,85.0,77.490234375,1
base,Base LLaMA-3B,1502,2,1,85.53724916791462,95.0,2.34375,0
base,Base LLaMA-3B,1502,2,2,95.23069097465941,95.0,1.171875,0
base,Base LLaMA-3B,1502,2,3,96.82295526529889,95.0,5.078125,0
base,Base LLaMA-3B,1502,2,4,97.60184081695694,95.0,5.859375,0
base,Base LLaMA-3B,1502,2,5,98.13231175031618,100.0,7.8125,0
base,Base LLaMA-3B,1502,3,1,88.0099584312134,100.0,5.078125,0
base,Base LLaMA-3B,1502,3,2,97.36613740517106,100.0,-1.171875,0
base,Base LLaMA-3B,1502,3,3,98.49927033076524,95.0,0.78125,0
base,Base LLaMA-3B,1502,3,4,98.75585140568714,95.0,2.734375,0
base,Base LLaMA-3B,1502,3,5,99.0608673702537,95.0,2.734375,0
base,Base LLaMA-3B,1502,4,1,92.43797557077322,100.0,13.28125,0
base,Base LLaMA-3B,1502,4,2,97.90010165589617,100.0,22.65625,0
base,Base LLaMA-3B,1502,4,3,99.096844976312,95.0,29.296875,0
base,Base LLaMA-3B,1502,4,4,99.64631941096236,95.0,32.421875,0
base,Base LLaMA-3B,1502,4,5,99.77867234287271,95.0,33.203125,0
base,Base LLaMA-3B,1502,5,1,91.9816498321198,100.0,-8.984375,0
base,Base LLaMA-3B,1502,5,2,97.8079050472936,95.0,-10.15625,0
base,Base LLaMA-3B,1502,5,3,98.29279473426537,100.0,-9.765625,0
base,Base LLaMA-3B,1502,5,4,98.8266561241651,95.0,-9.375,0
base,Base LLaMA-3B,1502,5,5,99.16797460352042,85.0,-9.375,0
base,Base LLaMA-3B,8-318,0,1,69.1422190920326,100.0,32.2265625,0
base,Base LLaMA-3B,8-318,0,2,81.13701688946043,95.0,44.921875,0
base,Base LLaMA-3B,8-318,0,3,85.07815217469374,85.0,50.1953125,1
base,Base LLaMA-3B,8-318,0,4,86.83151551332855,90.0,55.859375,1
base,Base LLaMA-3B,8-318,0,5,88.19584679598286,90.0,57.12890625,1
base,Base LLaMA-3B,8-318,1,1,77.37982830675976,90.0,22.265625,0
base,Base LLaMA-3B,8-318,1,2,89.14672301136314,90.0,21.09375,0
base,Base LLaMA-3B,8-318,1,3,92.54065908596112,85.0,20.3125,0
base,Base LLaMA-3B,8-318,1,4,93.81598917982737,85.0,21.875,0
base,Base LLaMA-3B,8-318,1,5,94.36939407334657,95.0,25.390625,0
base,Base LLaMA-3B,8-318,2,1,80.27033558563211,95.0,25.390625,0
base,Base LLaMA-3B,8-318,2,2,90.60727164186017,85.0,33.984375,0
base,Base LLaMA-3B,8-318,2,3,92.90999666455086,85.0,37.3046875,0
base,Base LLaMA-3B,8-318,2,4,94.21330792735738,85.0,39.2578125,0
base,Base LLaMA-3B,8-318,2,5,94.81284275050159,85.0,37.3046875,0
base,Base LLaMA-3B,8-318,3,1,72.44710295446836,90.0,-8.59375,0
base,Base LLaMA-3B,8-318,3,2,93.24787219224557,95.0,-10.15625,0
base,Base LLaMA-3B,8-318,3,3,97.0502138211233,95.0,-12.890625,0
base,Base LLaMA-3B,8-318,3,4,98.26591016324294,95.0,-14.84375,0
base,Base LLaMA-3B,8-318,3,5,98.5623890317877,100.0,-15.234375,0
base,Base LLaMA-3B,1890,0,1,79.92045900016946,100.0,5.859375,0
base,Base LLaMA-3B,1890,0,2,92.496823711759,100.0,5.078125,0
base,Base LLaMA-3B,1890,0,3,96.56479557598956,100.0,5.078125,0
base,Base LLaMA-3B,1890,0,4,97.98054749814854,95.0,5.078125,0
base,Base LLaMA-3B,1890,0,5,98.47563727726674,95.0,5.859375,0
base,Base LLaMA-3B,1890,1,1,85.3094939824491,100.0,91.9677734375,1
base,Base LLaMA-3B,1890,1,2,94.51055896078103,95.0,94.49462890625,1
base,Base LLaMA-3B,1890,1,3,96.87221077847997,95.0,95.05615234375,1
base,Base LLaMA-3B,1890,1,4,97.71166052148509,95.0,95.068359375,1
base,Base LLaMA-3B,1890,1,5,98.21783942219938,100.0,95.4742431640625,1
base,Base LLaMA-3B,1890,2,1,93.4556133252925,100.0,0.390625,0
base,Base LLaMA-3B,1890,2,2,98.31926249864739,100.0,0.0,0
base,Base LLaMA-3B,1890,2,3,99.07180859679715,95.0,-0.78125,0
base,Base LLaMA-3B,1890,2,4,99.32092066276287,90.0,-0.78125,0
base,Base LLaMA-3B,1890,2,5,99.41915266202321,90.0,0.78125,0
base,Base LLaMA-3B,1890,3,1,89.54209987109985,100.0,47.4609375,0
base,Base LLaMA-3B,1890,3,2,96.44187868171498,100.0,69.3359375,1
base,Base LLaMA-3B,1890,3,3,97.70270421399762,100.0,77.9296875,1
base,Base LLaMA-3B,1890,3,4,97.97264358453225,100.0,79.78515625,1
base,Base LLaMA-3B,1890,3,5,98.26591016324294,90.0,76.26953125,1
base,Base LLaMA-3B,8-28,0,1,71.34952031398099,100.0,0.78125,0
base,Base LLaMA-3B,8-28,0,2,79.36383361939829,100.0,0.390625,0
base,Base LLaMA-3B,8-28,0,3,85.70574531881294,100.0,-0.390625,0
base,Base LLaMA-3B,8-28,0,4,89.37741190744127,100.0,-0.390625,0
base,Base LLaMA-3B,8-28,0,5,91.1935651608324,100.0,-0.390625,0
base,Base LLaMA-3B,8-28,1,1,74.61708179969212,100.0,3.125,0
base,Base LLaMA-3B,8-28,1,2,89.981945291025,100.0,5.078125,0
base,Base LLaMA-3B,8-28,1,3,93.92374266832815,95.0,11.328125,0
base,Base LLaMA-3B,8-28,1,4,95.55451517064725,95.0,18.359375,0
base,Base LLaMA-3B,8-28,1,5,96.31456363203735,90.0,30.46875,0
base,Base LLaMA-3B,8-28,2,1,90.32802347705311,80.0,74.0234375,1
base,Base LLaMA-3B,8-28,2,2,99.01194539447538,90.0,80.76171875,1
base,Base LLaMA-3B,8-28,2,3,99.86628135010808,95.0,85.25390625,1
base,Base LLaMA-3B,8-28,2,4,99.98245993022529,95.0,87.353515625,1
base,Base LLaMA-3B,8-28,2,5,99.99556517584777,95.0,87.98828125,1
base,Base LLaMA-3B,8-28,3,1,77.68698398515703,100.0,12.890625,0
base,Base LLaMA-3B,8-28,3,2,93.30041766772024,95.0,29.296875,0
base,Base LLaMA-3B,8-28,3,3,96.46956820149143,95.0,46.875,1
base,Base LLaMA-3B,8-28,3,4,97.72058191163877,100.0,55.6640625,1
base,Base LLaMA-3B,8-28,3,5,98.38365054118341,95.0,66.796875,1
base,Base LLaMA-3B,8-28,4,1,85.3094939824491,90.0,0.78125,0
base,Base LLaMA-3B,8-28,4,2,96.34324392539078,85.0,0.78125,0
base,Base LLaMA-3B,8-28,4,3,98.10289994002939,85.0,2.734375,0
base,Base LLaMA-3B,8-28,4,4,99.01579745432566,90.0,3.125,0
base,Base LLaMA-3B,8-28,4,5,99.4030509806813,85.0,4.6875,0
base,Base LLaMA-3B,8-28,5,1,68.22480954285719,90.0,3.90625,0
base,Base LLaMA-3B,8-28,5,2,83.8971172140796,90.0,5.078125,0
base,Base LLaMA-3B,8-28,5,3,91.64593446333883,90.0,9.765625,0
base,Base LLaMA-3B,8-28,5,4,94.07608047946636,90.0,12.890625,0
base,Base LLaMA-3B,8-28,5,5,95.66596789415549,90.0,11.328125,0
base,Base LLaMA-3B,8-28,6,1,80.80250962244632,90.0,9.375,0
base,Base LLaMA-3B,8-28,6,2,93.313490019339,100.0,2.734375,0
base,Base LLaMA-3B,8-28,6,3,97.16875353696832,100.0,1.5625,0
base,Base LLaMA-3B,8-28,6,4,98.81976088121299,100.0,1.171875,0
base,Base LLaMA-3B,8-28,6,5,99.44249451604848,100.0,1.171875,0
base,Base LLaMA-3B,9-566,1,1,86.62414205710417,95.0,18.75,0
base,Base LLaMA-3B,9-566,1,2,94.67945130609063,100.0,11.328125,0
base,Base LLaMA-3B,9-566,1,3,98.10289994002939,100.0,7.03125,0
base,Base LLaMA-3B,9-566,1,4,98.8847524078647,100.0,6.640625,0
base,Base LLaMA-3B,9-566,1,5,99.15816695143339,95.0,6.640625,0
base,Base LLaMA-3B,9-566,3,1,88.0099584312134,100.0,-1.5625,0
base,Base LLaMA-3B,9-566,3,2,93.97102847802987,100.0,-4.6875,0
base,Base LLaMA-3B,9-566,3,3,96.04610394439207,100.0,-6.640625,0
